"subject","condition","replication","leg","joint","time","angle"
8,1,1,1,1,60,16.9551678238591
8,1,1,1,1,61,15.6234204010227
8,1,1,1,1,62,13.8125167410431
8,1,1,1,1,63,11.4429463440365
8,1,1,1,1,64,8.44490178178179
8,1,1,1,1,65,4.80418572374736
8,1,1,1,1,66,0.628658176839956
8,1,1,1,1,67,-3.7986072275687
8,1,1,1,1,68,-8.02651111351577
8,1,1,1,1,69,-11.5365356027755
8,1,1,1,1,70,-13.8927200749146
8,1,1,1,1,71,-14.85903275925
8,1,1,1,1,72,-14.4464480645629
8,1,1,1,1,73,-12.8956634575061
8,1,1,1,1,74,-10.6158255791378
8,1,1,1,1,75,-8.0748139769114
8,1,1,1,1,76,-5.66919518794677
8,1,1,1,1,77,-3.63053362064731
8,1,1,1,1,78,-2.00954147334385
8,1,1,1,1,79,-0.731814986296122
8,1,1,1,1,80,0.32100768314343
8,1,1,1,1,81,1.2427414757845
8,1,1,1,1,82,2.06924016299141
8,1,1,1,1,83,2.78190807538376
8,1,1,1,1,84,3.3353322395549
8,1,1,1,1,85,3.69055291111094
8,1,1,1,1,86,3.83662442063976
8,1,1,1,1,87,3.79317186658852
8,1,1,1,1,88,3.59812439787298
8,1,1,1,1,89,3.29177547067614
8,1,1,1,1,90,2.90698854083298
8,1,1,1,1,91,2.46938339271615
8,1,1,1,1,92,2.00610132361021
8,1,1,1,1,93,1.55730329139069
8,1,1,1,1,94,1.1809687357
8,1,1,1,1,95,0.943036467352008
8,1,1,1,1,96,0.892609933564499
8,1,1,1,1,97,1.03311850488981
8,1,1,1,1,98,1.30803926564264
8,1,1,1,1,99,1.61154833478324
8,1,1,1,1,100,1.82176924165095
8,1,1,1,2,0,4.28490796247869
8,1,1,1,2,1,5.29975222774807
8,1,1,1,2,2,6.9800971498372
8,1,1,1,2,3,9.03547681064384
8,1,1,1,2,4,11.2014637192007
8,1,1,1,2,5,13.293383846913
8,1,1,1,2,6,15.2289365905457
8,1,1,1,2,7,17.0143859682695
8,1,1,1,2,8,18.7063734924757
8,1,1,1,2,9,20.3651521215546
8,1,1,1,2,10,22.0185099454727
8,1,1,1,2,11,23.6473156465283
8,1,1,1,2,12,25.1925757685394
8,1,1,1,2,13,26.5767074069655
8,1,1,1,2,14,27.7277323746345
8,1,1,1,2,15,28.598398055018
8,1,1,1,2,16,29.1758629100574
8,1,1,1,2,17,29.481743892712
8,1,1,1,2,18,29.5650273091651
8,1,1,1,2,19,29.4900321774373
8,1,1,1,2,20,29.3213774161804
8,1,1,1,2,21,29.1085195182444
8,1,1,1,2,22,28.8749891207174
8,1,1,1,2,23,28.6164177563523
8,1,1,1,2,24,28.3080022533492
8,1,1,1,2,25,27.9176411417291
8,1,1,1,2,26,27.4199304378073
8,1,1,1,2,27,26.8068775159426
8,1,1,1,2,28,26.0915420216213
8,1,1,1,2,29,25.3030519536123
8,1,1,1,2,30,24.4741532864705
8,1,1,1,2,31,23.627317593121
8,1,1,1,2,32,22.767054148028
8,1,1,1,2,33,21.881674506504
8,1,1,1,2,34,20.9527024786591
8,1,1,1,2,35,19.9666673755222
8,1,1,1,2,36,18.9246602902601
8,1,1,1,2,37,17.8468737225033
8,1,1,1,2,38,16.770233670087
8,1,1,1,2,39,15.7398419864803
8,1,1,1,2,40,14.796659992912
8,1,1,1,2,41,13.9668990120662
8,1,1,1,2,42,13.2583455837537
8,1,1,1,2,43,12.6643582694327
8,1,1,1,2,44,12.1726678650058
8,1,1,1,2,45,11.7740756574625
8,1,1,1,2,46,11.4678150671692
8,1,1,1,2,47,11.2623845257581
8,1,1,1,2,48,11.1723749484438
8,1,1,1,2,49,11.2132082018866
8,1,1,1,2,50,11.3962971965464
8,1,1,1,2,51,11.7271592976192
8,1,1,1,2,52,12.2071798905229
8,1,1,1,2,53,12.8376809312028
8,1,1,1,2,54,13.6245622968166
8,1,1,1,2,55,14.5823422061589
8,1,1,1,2,56,15.7370769048553
8,1,1,1,2,57,17.1270384559587
8,1,1,1,2,58,18.7996561827043
8,1,1,1,2,59,20.8034971538575
8,1,1,1,2,60,23.1757805363881
8,1,1,1,2,61,25.9284292386629
8,1,1,1,2,62,29.0369914211818
8,1,1,1,2,63,32.4386525952378
8,1,1,1,2,64,36.0406845840874
8,1,1,1,2,65,39.7363067856685
8,1,1,1,2,66,43.4204286650697
8,1,1,1,2,67,47.0007680508825
8,1,1,1,2,68,50.4041364263414
8,1,1,1,2,69,53.5779909991129
8,1,1,1,2,70,56.4875492986866
8,1,1,1,2,71,59.1083930788109
8,1,1,1,2,72,61.417119657102
8,1,1,1,2,73,63.3831965191516
8,1,1,1,2,74,64.9663951003282
8,1,1,1,2,75,66.1229700427027
8,1,1,1,2,76,66.8171302036365
8,1,1,1,2,77,67.0294134589105
8,1,1,1,2,78,66.7576065657114
8,1,1,1,2,79,66.0129555584853
8,1,1,1,2,80,64.8165065990114
8,1,1,1,2,81,63.195968416783
8,1,1,1,2,82,61.181910680673
8,1,1,1,2,83,58.8036512189465
8,1,1,1,2,84,56.0869753401811
8,1,1,1,2,85,53.054782342073
8,1,1,1,2,86,49.7296436408293
8,1,1,1,2,87,46.136055092074
8,1,1,1,2,88,42.3009215846499
8,1,1,1,2,89,38.2531593097962
8,1,1,1,2,90,34.0247528043567
8,1,1,1,2,91,29.6554436049739
8,1,1,1,2,92,25.2021053988496
8,1,1,1,2,93,20.7528355881169
8,1,1,1,2,94,16.4408635504994
8,1,1,1,2,95,12.4492314158268
8,1,1,1,2,96,8.99488228030376
8,1,1,1,2,97,6.29176366470744
8,1,1,1,2,98,4.50488516005259
8,1,1,1,2,99,3.71068370553454
8,1,1,1,2,100,3.87744861259998
8,1,1,1,3,0,25.2577997930224
8,1,1,1,3,1,25.4636967965204
8,1,1,1,3,2,25.7297694386208
8,1,1,1,3,3,25.997004253716
8,1,1,1,3,4,26.220873188624
8,1,1,1,3,5,26.3815747299236
8,1,1,1,3,6,26.4853902951734
8,1,1,1,3,7,26.5552081541996
8,1,1,1,3,8,26.6128668940417
8,1,1,1,3,9,26.6602278333152
8,1,1,1,3,10,26.6684026843711
8,1,1,1,3,11,26.5814772419397
8,1,1,1,3,12,26.3327643952076
8,1,1,1,3,13,25.8663352306987
8,1,1,1,3,14,25.1545528079922
8,1,1,1,3,15,24.2062426165037
8,1,1,1,3,16,23.0654033625726
8,1,1,1,3,17,21.8028047104935
8,1,1,1,3,18,20.5035100343494
8,1,1,1,3,19,19.2515428927779
8,1,1,1,3,20,18.1132326495849
8,1,1,1,3,21,17.1221317654934
8,1,1,1,3,22,16.2711794490142
8,1,1,1,3,23,15.5160556236172
8,1,1,1,3,24,14.7895460149411
8,1,1,1,3,25,14.0217596255985
8,1,1,1,3,26,13.1598161326471
8,1,1,1,3,27,12.1820784490892
8,1,1,1,3,28,11.1023914891487
8,1,1,1,3,29,9.96266508451687
8,1,1,1,3,30,8.81480614538592
8,1,1,1,3,31,7.69997725306909
8,1,1,1,3,32,6.63584572710525
8,1,1,1,3,33,5.6167514031398
8,1,1,1,3,34,4.6240538936262
8,1,1,1,3,35,3.63874806573809
8,1,1,1,3,36,2.65052965722987
8,1,1,1,3,37,1.66114703234355
8,1,1,1,3,38,0.682611623995713
8,1,1,1,3,39,-0.267573510034072
8,1,1,1,3,40,-1.17248965807888
8,1,1,1,3,41,-2.02090089737825
8,1,1,1,3,42,-2.80932543432791
8,1,1,1,3,43,-3.5408275665468
8,1,1,1,3,44,-4.22190658575866
8,1,1,1,3,45,-4.85958065115549
8,1,1,1,3,46,-5.45969304622978
8,1,1,1,3,47,-6.02658716449705
8,1,1,1,3,48,-6.56379633177069
8,1,1,1,3,49,-7.07525880396767
8,1,1,1,3,50,-7.56648942293807
8,1,1,1,3,51,-8.04500494432398
8,1,1,1,3,52,-8.51945984118455
8,1,1,1,3,53,-8.99717892975408
8,1,1,1,3,54,-9.47984369350333
8,1,1,1,3,55,-9.95782306713951
8,1,1,1,3,56,-10.4045694741604
8,1,1,1,3,57,-10.773896953289
8,1,1,1,3,58,-11.0026017841156
8,1,1,1,3,59,-11.0197049806956
8,1,1,1,3,60,-10.7609636946443
8,1,1,1,3,61,-10.1847332221501
8,1,1,1,3,62,-9.28400409257075
8,1,1,1,3,63,-8.0883766580174
8,1,1,1,3,64,-6.65500447754931
8,1,1,1,3,65,-5.05176603280654
8,1,1,1,3,66,-3.3405749006861
8,1,1,1,3,67,-1.5672768725954
8,1,1,1,3,68,0.240304780252121
8,1,1,1,3,69,2.0684297248519
8,1,1,1,3,70,3.91225754666527
8,1,1,1,3,71,5.77140605589766
8,1,1,1,3,72,7.64625461997944
8,1,1,1,3,73,9.53394410581797
8,1,1,1,3,74,11.4243790164802
8,1,1,1,3,75,13.2982692592148
8,1,1,1,3,76,15.1286125955372
8,1,1,1,3,77,16.8853486247489
8,1,1,1,3,78,18.5409934853158
8,1,1,1,3,79,20.074970839187
8,1,1,1,3,80,21.4749150521595
8,1,1,1,3,81,22.7345114938034
8,1,1,1,3,82,23.8496231949564
8,1,1,1,3,83,24.8154996441303
8,1,1,1,3,84,25.6270996956141
8,1,1,1,3,85,26.2819580223304
8,1,1,1,3,86,26.783060963436
8,1,1,1,3,87,27.1392098177379
8,1,1,1,3,88,27.3619803070252
8,1,1,1,3,89,27.4609255137873
8,1,1,1,3,90,27.4404126669639
8,1,1,1,3,91,27.3006885865418
8,1,1,1,3,92,27.0435265614967
8,1,1,1,3,93,26.6804481296529
8,1,1,1,3,94,26.239617076066
8,1,1,1,3,95,25.7676898963203
8,1,1,1,3,96,25.3240637988997
8,1,1,1,3,97,24.9692264315427
8,1,1,1,3,98,24.7514437097043
8,1,1,1,3,99,24.6958317065231
8,1,1,1,3,100,24.7994692432876
8,1,1,2,1,0,-1.19034133857709
8,1,1,2,1,1,-1.628972093107
8,1,1,2,1,2,-2.28104859163516
8,1,1,2,1,3,-3.11055099683627
8,1,1,2,1,4,-4.02114633590487
8,1,1,2,1,5,-4.86893113273184
8,1,1,2,1,6,-5.48885595533023
8,1,1,2,1,7,-5.73449775178425
8,1,1,2,1,8,-5.51965413698903
8,1,1,2,1,9,-4.84397463243341
8,1,1,2,1,10,-3.79181110127179
8,1,1,2,1,11,-2.50330904520733
8,1,1,2,1,12,-1.13286589661199
8,1,1,2,1,13,0.18846380338721
8,1,1,2,1,14,1.37444274934817
8,1,1,2,1,15,2.38715566582545
8,1,1,2,1,16,3.22787986934708
8,1,1,2,1,17,3.92164146212576
8,1,1,2,1,18,4.50178533180243
8,1,1,2,1,19,4.99823572478457
8,1,1,2,1,20,5.43133183682546
8,1,1,2,1,21,5.81102684081655
8,1,1,2,1,22,6.14029122839289
8,1,1,2,1,23,6.42053271628609
8,1,1,2,1,24,6.65630853391251
8,1,1,2,1,25,6.85720744404372
8,1,1,2,1,26,7.03632955640925
8,1,1,2,1,27,7.20705935832605
8,1,1,2,1,28,7.38043522687584
8,1,1,2,1,29,7.56337170513062
8,1,1,2,1,30,7.75656114112806
8,1,1,2,1,31,7.95241816337384
8,1,1,2,1,32,8.13576060454814
8,1,1,2,1,33,8.28813783248095
8,1,1,2,1,34,8.39443790065329
8,1,1,2,1,35,8.44978270194569
8,1,1,2,1,36,8.46462256455028
8,1,1,2,1,37,8.46585781743954
8,1,1,2,1,38,8.49169832159194
8,1,1,2,1,39,8.58198049614975
8,1,1,2,1,40,8.76805290157521
8,1,1,2,1,41,9.06642221768674
8,1,1,2,1,42,9.4777761766397
8,1,1,2,1,43,9.98953290469334
8,1,1,2,1,44,10.5798307079416
8,1,1,2,1,45,11.2210427912346
8,1,1,2,1,46,11.8826176462615
8,1,1,2,1,47,12.5333552102959
8,1,1,2,1,48,13.143363109246
8,1,1,2,1,49,13.6857381089213
8,1,1,2,1,50,14.1381770899682
8,1,1,2,1,51,14.4845432546887
8,1,1,2,1,52,14.7159071992973
8,1,1,2,1,53,14.8301370000344
8,1,1,2,1,54,14.8289504467529
8,1,1,2,1,55,14.7122811412449
8,1,1,2,1,56,14.471276262983
8,1,1,2,1,57,14.0824079199924
8,1,1,2,1,58,13.5043493581094
8,1,1,2,1,59,12.678197888085
8,1,1,2,1,60,11.5303224358621
8,1,1,2,1,61,9.97876635142162
8,1,1,2,1,62,7.94582455429237
8,1,1,2,1,63,5.38034203323548
8,1,1,2,1,64,2.29198454541705
8,1,1,2,1,65,-1.21067940634213
8,1,1,2,1,66,-4.89520878459627
8,1,1,2,1,67,-8.4222579085018
8,1,1,2,1,68,-11.4126479419445
8,1,1,2,1,69,-13.5439847418907
8,1,1,2,1,70,-14.6344068378698
8,1,1,2,1,71,-14.6800334030618
8,1,1,2,1,72,-13.8446208576145
8,1,1,2,1,73,-12.4040562554188
8,1,1,2,1,74,-10.6647196968332
8,1,1,2,1,75,-8.88136607057221
8,1,1,2,1,76,-7.20786801564089
8,1,1,2,1,77,-5.69692311639879
8,1,1,2,1,78,-4.33516203248428
8,1,1,2,1,79,-3.09076130422694
8,1,1,2,1,80,-1.9499078661186
8,1,1,2,1,81,-0.930531695724469
8,1,1,2,1,82,-0.0734128105794305
8,1,1,2,1,83,0.580071279351203
8,1,1,2,1,84,1.01056142050917
8,1,1,2,1,85,1.23389918714837
8,1,1,2,1,86,1.29965457970521
8,1,1,2,1,87,1.27495468958447
8,1,1,2,1,88,1.21901628101319
8,1,1,2,1,89,1.15838824665256
8,1,1,2,1,90,1.07655761831602
8,1,1,2,1,91,0.925919793378527
8,1,1,2,1,92,0.657903986131071
8,1,1,2,1,93,0.256335896292603
8,1,1,2,1,94,-0.242431921306871
8,1,1,2,1,95,-0.75154561672615
8,1,1,2,1,96,-1.16032145237752
8,1,1,2,1,97,-1.37643419407643
8,1,1,2,1,98,-1.36453226850766
8,1,1,2,1,99,-1.16277128854105
8,1,1,2,1,100,-0.869457211007068
8,1,1,2,2,0,-1.08026320936102
8,1,1,2,2,1,-0.111461509820844
8,1,1,2,2,2,1.51865888310208
8,1,1,2,2,3,3.55567251756949
8,1,1,2,2,4,5.77889696020329
8,1,1,2,2,5,8.04532544515646
8,1,1,2,2,6,10.2976182249924
8,1,1,2,2,7,12.5331056533955
8,1,1,2,2,8,14.7541669174711
8,1,1,2,2,9,16.9272398512477
8,1,1,2,2,10,18.9713130308619
8,1,1,2,2,11,20.7777400536777
8,1,1,2,2,12,22.2449043841833
8,1,1,2,2,13,23.3086673058085
8,1,1,2,2,14,23.9567945230725
8,1,1,2,2,15,24.2260100247674
8,1,1,2,2,16,24.1877169171455
8,1,1,2,2,17,23.9285642442655
8,1,1,2,2,18,23.5316903649028
8,1,1,2,2,19,23.0621477544408
8,1,1,2,2,20,22.5591797163974
8,1,1,2,2,21,22.0360982906238
8,1,1,2,2,22,21.4867931416954
8,1,1,2,2,23,20.8955516818968
8,1,1,2,2,24,20.2462035091814
8,1,1,2,2,25,19.5279883184026
8,1,1,2,2,26,18.737727551245
8,1,1,2,2,27,17.8800559773647
8,1,1,2,2,28,16.9672601649996
8,1,1,2,2,29,16.0186857888509
8,1,1,2,2,30,15.0579970259339
8,1,1,2,2,31,14.1079761467738
8,1,1,2,2,32,13.184565950395
8,1,1,2,2,33,12.2925199298038
8,1,1,2,2,34,11.4250783346313
8,1,1,2,2,35,10.5685530279373
8,1,1,2,2,36,9.71089119749327
8,1,1,2,2,37,8.85040534657981
8,1,1,2,2,38,8.00049553331253
8,1,1,2,2,39,7.18889574282289
8,1,1,2,2,40,6.45214958374134
8,1,1,2,2,41,5.82854777900525
8,1,1,2,2,42,5.35196971710106
8,1,1,2,2,43,5.04766945514863
8,1,1,2,2,44,4.92994751613698
8,1,1,2,2,45,5.0011976639883
8,1,1,2,2,46,5.25234302593421
8,1,1,2,2,47,5.66418657638812
8,1,1,2,2,48,6.20952190283601
8,1,1,2,2,49,6.85615090600098
8,1,1,2,2,50,7.57206171427592
8,1,1,2,2,51,8.33333158232371
8,1,1,2,2,52,9.13378155056532
8,1,1,2,2,53,9.99333990521584
8,1,1,2,2,54,10.9616496062273
8,1,1,2,2,55,12.1139441942277
8,1,1,2,2,56,13.5376490572782
8,1,1,2,2,57,15.3113838243224
8,1,1,2,2,58,17.4830229298005
8,1,1,2,2,59,20.0570545439222
8,1,1,2,2,60,22.9962178352052
8,1,1,2,2,61,26.2347257849688
8,1,1,2,2,62,29.692667719686
8,1,1,2,2,63,33.2846323512431
8,1,1,2,2,64,36.9230783817448
8,1,1,2,2,65,40.5218969178276
8,1,1,2,2,66,44.003340947633
8,1,1,2,2,67,47.3058952255799
8,1,1,2,2,68,50.3882063109654
8,1,1,2,2,69,53.2250187011595
8,1,1,2,2,70,55.796746146851
8,1,1,2,2,71,58.0774747486245
8,1,1,2,2,72,60.0275105188903
8,1,1,2,2,73,61.5948865163021
8,1,1,2,2,74,62.7256418375394
8,1,1,2,2,75,63.3783763561281
8,1,1,2,2,76,63.5364642750451
8,1,1,2,2,77,63.2129716480024
8,1,1,2,2,78,62.447136135988
8,1,1,2,2,79,61.2928004564031
8,1,1,2,2,80,59.8037794798817
8,1,1,2,2,81,58.0222296232362
8,1,1,2,2,82,55.9738034325718
8,1,1,2,2,83,53.6693623708661
8,1,1,2,2,84,51.1113264998604
8,1,1,2,2,85,48.302575639253
8,1,1,2,2,86,45.2544261857202
8,1,1,2,2,87,41.9899768411916
8,1,1,2,2,88,38.5403773981467
8,1,1,2,2,89,34.9350603893687
8,1,1,2,2,90,31.1915211813508
8,1,1,2,2,91,27.3123404593586
8,1,1,2,2,92,23.2953768447565
8,1,1,2,2,93,19.157535813859
8,1,1,2,2,94,14.9650079237845
8,1,1,2,2,95,10.8581156033273
8,1,1,2,2,96,7.05427250964634
8,1,1,2,2,97,3.82048740103479
8,1,1,2,2,98,1.41715414488466
8,1,1,2,2,99,0.0310382845347238
8,1,1,2,2,100,-0.27687467091616
8,1,1,2,3,0,20.425136339505
8,1,1,2,3,1,20.8633897283635
8,1,1,2,3,2,21.3779066001421
8,1,1,2,3,3,21.8805063695909
8,1,1,2,3,4,22.3059514413316
8,1,1,2,3,5,22.6261629082842
8,1,1,2,3,6,22.8489839119812
8,1,1,2,3,7,23.0009063820331
8,1,1,2,3,8,23.1023015613197
8,1,1,2,3,9,23.1476197851834
8,1,1,2,3,10,23.1011918248202
8,1,1,2,3,11,22.910652622902
8,1,1,2,3,12,22.5291749958052
8,1,1,2,3,13,21.9350303333107
8,1,1,2,3,14,21.1403741733658
8,1,1,2,3,15,20.1875313573352
8,1,1,2,3,16,19.1367247032879
8,1,1,2,3,17,18.0504211324857
8,1,1,2,3,18,16.9794896287552
8,1,1,2,3,19,15.9540115969346
8,1,1,2,3,20,14.9801869750053
8,1,1,2,3,21,14.0433231723119
8,1,1,2,3,22,13.1157992400598
8,1,1,2,3,23,12.1674750360525
8,1,1,2,3,24,11.175185223111
8,1,1,2,3,25,10.1285031574724
8,1,1,2,3,26,9.03025992106721
8,1,1,2,3,27,7.89328186559462
8,1,1,2,3,28,6.73577755430727
8,1,1,2,3,29,5.57719024964921
8,1,1,2,3,30,4.43486633074383
8,1,1,2,3,31,3.3217086936272
8,1,1,2,3,32,2.24510033568032
8,1,1,2,3,33,1.2067641705369
8,1,1,2,3,34,0.20371653505869
8,1,1,2,3,35,-0.769217384796966
8,1,1,2,3,36,-1.71523485219862
8,1,1,2,3,37,-2.63140141920924
8,1,1,2,3,38,-3.50702241768555
8,1,1,2,3,39,-4.32560860169385
8,1,1,2,3,40,-5.06969111695482
8,1,1,2,3,41,-5.72597556450713
8,1,1,2,3,42,-6.28879518816245
8,1,1,2,3,43,-6.76152716609727
8,1,1,2,3,44,-7.15649577183535
8,1,1,2,3,45,-7.4942307193957
8,1,1,2,3,46,-7.80187693776225
8,1,1,2,3,47,-8.11053374156974
8,1,1,2,3,48,-8.45155187602492
8,1,1,2,3,49,-8.85237039625125
8,1,1,2,3,50,-9.33185844696584
8,1,1,2,3,51,-9.89493237775569
8,1,1,2,3,52,-10.5268335611716
8,1,1,2,3,53,-11.1886511241985
8,1,1,2,3,54,-11.8164445569724
8,1,1,2,3,55,-12.3268773115786
8,1,1,2,3,56,-12.6315376716329
8,1,1,2,3,57,-12.6577002987401
8,1,1,2,3,58,-12.3677243347155
8,1,1,2,3,59,-11.7674581370016
8,1,1,2,3,60,-10.901040147531
8,1,1,2,3,61,-9.83531604418193
8,1,1,2,3,62,-8.64143967718344
8,1,1,2,3,63,-7.37924865673613
8,1,1,2,3,64,-6.08688304422455
8,1,1,2,3,65,-4.77682902415858
8,1,1,2,3,66,-3.43729696000881
8,1,1,2,3,67,-2.03856889900649
8,1,1,2,3,68,-0.543011502351893
8,1,1,2,3,69,1.08166052790893
8,1,1,2,3,70,2.84811835655428
8,1,1,2,3,71,4.73907086504142
8,1,1,2,3,72,6.70512719730284
8,1,1,2,3,73,8.67360241143956
8,1,1,2,3,74,10.5650364685006
8,1,1,2,3,75,12.3128091647999
8,1,1,2,3,76,13.8800182820812
8,1,1,2,3,77,15.2674461381072
8,1,1,2,3,78,16.508702137645
8,1,1,2,3,79,17.6524183134647
8,1,1,2,3,80,18.7404499279304
8,1,1,2,3,81,19.7931441591942
8,1,1,2,3,82,20.8069911468704
8,1,1,2,3,83,21.7614505243165
8,1,1,2,3,84,22.6283412360481
8,1,1,2,3,85,23.3796877109941
8,1,1,2,3,86,23.9925348967455
8,1,1,2,3,87,24.4513143164832
8,1,1,2,3,88,24.7484229851936
8,1,1,2,3,89,24.883242888783
8,1,1,2,3,90,24.8600308210191
8,1,1,2,3,91,24.6862510846941
8,1,1,2,3,92,24.3730308083375
8,1,1,2,3,93,23.938411712145
8,1,1,2,3,94,23.4124315659805
8,1,1,2,3,95,22.8421111555224
8,1,1,2,3,96,22.2923877729265
8,1,1,2,3,97,21.8395011526101
8,1,1,2,3,98,21.5557699648172
8,1,1,2,3,99,21.4897303332424
8,1,1,2,3,100,21.6492791698669
8,1,2,1,1,0,1.85263046984408
8,1,2,1,1,1,1.79040565276767
8,1,2,1,1,2,1.48349049563885
8,1,2,1,1,3,0.952592012288149
8,1,2,1,1,4,0.257784888858698
8,1,2,1,1,5,-0.516029873490215
8,1,2,1,1,6,-1.26750078669965
8,1,2,1,1,7,-1.88553003991888
8,1,2,1,1,8,-2.26091036999356
8,1,2,1,1,9,-2.30608730046948
8,1,2,1,1,10,-1.97837630079468
8,1,2,1,1,11,-1.29484362780732
8,1,2,1,1,12,-0.331054822990096
8,1,2,1,1,13,0.799218317397979
8,1,2,1,1,14,1.97436573292336
8,1,2,1,1,15,3.09364484899782
8,1,2,1,1,16,4.0938861669189
8,1,2,1,1,17,4.95071651488767
8,1,2,1,1,18,5.66917439064643
8,1,2,1,1,19,6.269621740197
8,1,2,1,1,20,6.77556217160999
8,1,2,1,1,21,7.20607499058281
8,1,2,1,1,22,7.5732627683452
8,1,2,1,1,23,7.88344909623505
8,1,2,1,1,24,8.14006191182415
8,1,2,1,1,25,8.34658917191183
8,1,2,1,1,26,8.50880332004984
8,1,2,1,1,27,8.63627611704927
8,1,2,1,1,28,8.74294033031129
8,1,2,1,1,29,8.84591935377304
8,1,2,1,1,30,8.96228242437061
8,1,2,1,1,31,9.10402430871143
8,1,2,1,1,32,9.27274448651279
8,1,2,1,1,33,9.45667225476886
8,1,2,1,1,34,9.63247506792848
8,1,2,1,1,35,9.77310768922886
8,1,2,1,1,36,9.85950122519659
8,1,2,1,1,37,9.89068953372564
8,1,2,1,1,38,9.88665102169676
8,1,2,1,1,39,9.88284582471991
8,1,2,1,1,40,9.92093119531487
8,1,2,1,1,41,10.0397771238949
8,1,2,1,1,42,10.2688422296798
8,1,2,1,1,43,10.6239830764647
8,1,2,1,1,44,11.105407093385
8,1,2,1,1,45,11.6987649590566
8,1,2,1,1,46,12.3802833749076
8,1,2,1,1,47,13.1244225395402
8,1,2,1,1,48,13.9102559902617
8,1,2,1,1,49,14.7240833251207
8,1,2,1,1,50,15.5579762257972
8,1,2,1,1,51,16.4054583992423
8,1,2,1,1,52,17.2559849017781
8,1,2,1,1,53,18.0893931036588
8,1,2,1,1,54,18.8714635486309
8,1,2,1,1,55,19.5519709798213
8,1,2,1,1,56,20.0665108316764
8,1,2,1,1,57,20.3414249436031
8,1,2,1,1,58,20.2990305842519
8,1,2,1,1,59,19.8604368819203
8,1,2,1,1,60,18.9454281356227
8,1,2,1,1,61,17.4724151501231
8,1,2,1,1,62,15.3658777428388
8,1,2,1,1,63,12.5816188552307
8,1,2,1,1,64,9.15334648860191
8,1,2,1,1,65,5.24755191070001
8,1,2,1,1,66,1.18818830570419
8,1,2,1,1,67,-2.5861162295598
8,1,2,1,1,68,-5.63268859065041
8,1,2,1,1,69,-7.63017612897596
8,1,2,1,1,70,-8.4557187431005
8,1,2,1,1,71,-8.1973163478244
8,1,2,1,1,72,-7.11133291194533
8,1,2,1,1,73,-5.54377940286989
8,1,2,1,1,74,-3.83289418074438
8,1,2,1,1,75,-2.22607647283114
8,1,2,1,1,76,-0.845919950026188
8,1,2,1,1,77,0.290711735487989
8,1,2,1,1,78,1.22185947387482
8,1,2,1,1,79,1.99057131435594
8,1,2,1,1,80,2.61647621317417
8,1,2,1,1,81,3.09325172001287
8,1,2,1,1,82,3.40391774157965
8,1,2,1,1,83,3.53950835587468
8,1,2,1,1,84,3.50970188536834
8,1,2,1,1,85,3.34197359350411
8,1,2,1,1,86,3.0719110951322
8,1,2,1,1,87,2.73078244294902
8,1,2,1,1,88,2.33540101414535
8,1,2,1,1,89,1.8835146298139
8,1,2,1,1,90,1.35843666093245
8,1,2,1,1,91,0.744574685248752
8,1,2,1,1,92,0.0502065690238823
8,1,2,1,1,93,-0.673437115942219
8,1,2,1,1,94,-1.3314960847561
8,1,2,1,1,95,-1.8083924937526
8,1,2,1,1,96,-2.00794398095583
8,1,2,1,1,97,-1.89324357979732
8,1,2,1,1,98,-1.50627342145814
8,1,2,1,1,99,-0.960306022704707
8,1,2,1,1,100,-0.409087249925997
8,1,2,1,2,0,4.13218742696574
8,1,2,1,2,1,5.35072404258744
8,1,2,1,2,2,7.09735490263459
8,1,2,1,2,3,9.13645346977777
8,1,2,1,2,4,11.2677627424726
8,1,2,1,2,5,13.3605988939229
8,1,2,1,2,6,15.3630736070014
8,1,2,1,2,7,17.2825714050736
8,1,2,1,2,8,19.1489429738763
8,1,2,1,2,9,20.9761488781365
8,1,2,1,2,10,22.7387569926205
8,1,2,1,2,11,24.3717469279481
8,1,2,1,2,12,25.7898203342146
8,1,2,1,2,13,26.9161359681793
8,1,2,1,2,14,27.7072411152881
8,1,2,1,2,15,28.1643679529024
8,1,2,1,2,16,28.3293477349619
8,1,2,1,2,17,28.2681574286299
8,1,2,1,2,18,28.0509469980033
8,1,2,1,2,19,27.735457831904
8,1,2,1,2,20,27.3578930466827
8,1,2,1,2,21,26.9320760367635
8,1,2,1,2,22,26.4546820321058
8,1,2,1,2,23,25.9139912745933
8,1,2,1,2,24,25.2983012710952
8,1,2,1,2,25,24.6014436344359
8,1,2,1,2,26,23.8246027034728
8,1,2,1,2,27,22.9756179053077
8,1,2,1,2,28,22.0676685676299
8,1,2,1,2,29,21.1177075814525
8,1,2,1,2,30,20.1442270208926
8,1,2,1,2,31,19.1643147785058
8,1,2,1,2,32,18.1911742143889
8,1,2,1,2,33,17.2333984271225
8,1,2,1,2,34,16.2962234050681
8,1,2,1,2,35,15.3837567423568
8,1,2,1,2,36,14.500439856875
8,1,2,1,2,37,13.6508454563036
8,1,2,1,2,38,12.8384485302116
8,1,2,1,2,39,12.0650997520645
8,1,2,1,2,40,11.3326144730356
8,1,2,1,2,41,10.6464142894845
8,1,2,1,2,42,10.0194263029602
8,1,2,1,2,43,9.47363069703824
8,1,2,1,2,44,9.03752068303842
8,1,2,1,2,45,8.7399575271049
